项目,值
随机种子数,3
总代数,50
""
最终适应度统计,
均值,7.975687589302063
标准差,0.1381789946249724
最小值,7.820325559488733
最大值,8.156019135637278
中位数,7.9507180727801785
""
各Seed最终结果,
Seed,Final_Best
0,8.156019135637278
1,7.820325559488733
2,7.9507180727801785
