Generation,Best_Mean,Best_Std,Div_Mean,Best_Seed_0,Best_Seed_1,Best_Seed_2,Div_Seed_0,Div_Seed_1,Div_Seed_2
0,435.9096167847802,12.920799022614025,0.0,454.1406333692495,427.8632655421786,425.7249514429125,0.0,0.0,0.0
1,386.21134028748725,33.827494407325204,0.0,394.23711861238974,341.35559093471545,423.04131131535655,0.0,0.0,0.0
2,335.8690848618904,29.38222912424807,0.0,326.897299720208,305.2180540330751,375.4919008323882,0.0,0.0,0.0
3,296.36775131817757,14.892170655493157,0.0,301.3405715325,276.1579551184685,311.6047273035641,0.0,0.0,0.0
4,274.87897357885754,12.535326616283625,0.0,268.64719161705136,263.622137252435,292.3675918670862,0.0,0.0,0.0
5,259.72233364744466,10.926320055443155,0.0,251.51756276421708,252.48505392661764,275.1643842514993,0.0,0.0,0.0
6,239.91204030787603,16.987082267582394,0.007809045885415435,251.16808007056605,215.90420479649885,252.66383605656313,0.0,0.023427137656246304,0.0
7,231.35440409690224,14.042235051875506,0.030531453204053847,239.1092732433847,211.64431177870603,243.30962726861594,0.0,0.08790726448493416,0.0036870951272273762
8,215.0963285651538,5.27866166513222,0.05146272616385411,219.16489201844598,207.64157665296972,218.48251702404565,0.13936008230163957,0.0,0.01502809618992277
9,207.69358537669436,6.081540470323277,0.05631779395385709,204.05869391318657,202.76059595398164,216.26146626291484,0.08391536201468713,0.0,0.08503801984688414
10,188.47319331555687,16.273129802884736,0.06232472038436184,167.08393933687194,191.81275463226353,206.52288597753517,0.18697416115308552,0.0,0.0
11,182.47449883487832,17.15615069959349,0.053992890065076515,158.62763660162543,190.52551062220488,198.27034928080468,0.12147396119453686,0.0,0.040504709000692696
12,176.318075080781,21.124138944960286,0.030146248284786858,147.7943708464279,182.88950511511035,198.27034928080468,0.0,0.09043874485436057,0.0
13,169.54860614444576,17.398698469546694,0.04841226528049657,145.26717503045074,178.2424187519034,185.13622465098308,0.016885804377430983,0.12254179368081551,0.005809197783243198
14,164.12344601714952,13.682282358645494,0.07679475105686308,145.26717503045074,169.79152045119565,177.3116425698022,0.028025895511288448,0.15791926017230962,0.04443909748699119
15,161.7439802263736,15.678826306995628,0.05696942535935623,139.82702108028803,169.79152045119565,175.6133991476371,0.023362299713154445,0.14754597636491423,0.0
16,154.40566271082943,15.034372850949403,0.04048196195595007,134.14349444327976,158.95714530370785,170.11634838550071,0.01587550569954381,0.10557038016830642,0.0
17,153.82080473302017,14.433968443307892,0.04346437181852883,134.14349444327976,158.95714530370785,168.3617744520729,0.01207287518982552,0.05734984495001202,0.06097039531574895
