Generation,Best_Mean,Best_Std,Div_Mean,Best_Seed_0,Best_Seed_1,Best_Seed_2,Div_Seed_0,Div_Seed_1,Div_Seed_2
0,435.9096167847802,12.920799022614025,0.41568088068386827,454.1406333692495,427.8632655421786,425.7249514429125,0.38175904659743565,0.36528359545416916,0.5
1,369.60751416876,12.449345438435317,0.2873727071694685,352.89799092126077,373.1588210566765,382.7657305283427,0.2233503711982757,0.21650480654571613,0.4222629437644136
2,355.8987891182114,15.612184577706845,0.1486117851427466,335.3448923191083,373.1588210566765,359.1926539788493,0.14070573051641627,0.14204269716858323,0.16308692774324024
3,342.9806175309038,18.668658583152368,0.10924292043540873,318.70747131241933,364.1110218278834,346.12335945240875,0.13983018587363258,0.07427061877780922,0.11362795665478442
4,326.09276886956036,9.562923019699491,0.13414467294266427,312.98530378025083,335.5309448996117,329.7620579288185,0.1675240667875022,0.1012685263074645,0.13364142573302604
5,311.1891504044418,14.957126729216057,0.13748504316927898,291.0447849400514,315.67323283165416,326.8494334416199,0.14373725948673682,0.10706357130814576,0.1616542987129544
6,303.3639992961482,19.61082620717226,0.1374589056603894,277.0401287099817,308.96503948257,324.086829695893,0.11161113956460694,0.12886269186181099,0.17190288555475025
7,291.4171016129417,15.565927118609483,0.12100078213754739,271.92420579002237,292.3053674354846,310.021731613318,0.12281056896225365,0.12272767196021124,0.1174641054901773
8,285.60258273416895,18.642119235931414,0.12044816694870343,260.1695821462046,292.3053674354846,304.33279862081764,0.1154733035134459,0.12214808235040164,0.12372311498226277
9,279.4750647220381,17.45019491530903,0.09459224847776966,260.1695821462046,275.814740594392,302.4408714255178,0.07505202044161519,0.12884884229011945,0.07987588270157438
10,269.9459134997911,11.43035239531903,0.08979831754917318,260.1695821462046,263.6852252995966,285.9829330535721,0.09387955239177834,0.10930751417184138,0.06620788608389983
11,266.29431022166597,15.123489548394344,0.11111477519672201,249.2147723118291,263.6852252995966,285.9829330535721,0.07631844342711971,0.14840059932938227,0.10862528283366407
12,255.1963811991878,6.71831620170036,0.11515602963196053,247.25624497466467,263.6852252995966,254.64767332330212,0.06485208179548713,0.15098532530889314,0.12963068179150133
13,245.92837728318463,4.637544794524206,0.11658205456708122,240.51405047104663,251.84085369430485,245.4302276842024,0.10110675011960858,0.14139020749943704,0.10724920608219805
14,243.6274693705087,2.2106670148928704,0.13690649333484511,240.51405047104663,244.93812995627707,245.4302276842024,0.15155468129579303,0.13293029998976205,0.12623449871898024
15,234.95064521191398,7.388631713977323,0.11569877045062575,232.6168707470619,244.93812995627707,227.2969349324029,0.14199822338710855,0.12366007819435003,0.08143800977041862
16,224.45109280389173,10.77994319629926,0.08745519641422896,220.17410493111845,239.26204877515033,213.91712470540645,0.09305018816184824,0.09541905718564397,0.07389634389519469
17,221.06665392637453,6.233977698235031,0.08876955516225926,220.17410493111845,229.10873214259863,213.91712470540645,0.08544508418975873,0.09606254274847306,0.08480103854854598
18,218.41742267328087,4.56625300598152,0.11347795355105289,216.65677517494527,224.67836813949089,213.91712470540645,0.06338292090137211,0.11500736132438293,0.16204357842740363
19,215.998549582646,1.812008270443858,0.10146783043429335,216.65677517494527,217.81422471551576,213.52464885747705,0.10228094744290692,0.07249553869667932,0.1296270051632938
20,207.20556027602865,5.722719305704684,0.1159343590811246,199.1384756953338,211.80113828923038,210.67706684352171,0.11896888095036526,0.08328349732040437,0.14555069897260414
21,200.8329369020129,3.841181053358994,0.09178340230989086,195.9590151113362,201.19247809714588,205.34731749755662,0.07514891423729833,0.07768682674275454,0.12251446594961975
22,195.49287448243695,8.732578684544835,0.10641974444737883,184.11938580937974,197.01192014037449,205.34731749755662,0.08450188306030985,0.09011465728438012,0.1446426929974465
23,194.7606506292478,8.666352813870123,0.1142656718311799,184.11938580937974,194.81524858080704,205.34731749755662,0.11052273923840489,0.08235808740980147,0.14991618884533334
24,188.77430559544882,14.621930022047994,0.0919043931349326,169.7778643633604,191.19773492542936,205.34731749755662,0.06930835962705827,0.08393527280807025,0.12246954696966925
25,182.97293338935242,14.162597173126056,0.11851528734408052,168.92711877847483,177.6303622580303,202.3613191315522,0.10078302255048807,0.11159304627764065,0.14316979320411288
26,171.30654381967284,13.315334230724835,0.10335527885411254,153.6606819824035,174.43606991088927,185.8228795657258,0.08008881948529722,0.1328865762669201,0.09709044081012029
27,166.01519230337837,14.148359698488534,0.10944357072292125,153.6606819824035,158.56201536200575,185.8228795657258,0.09587675077807115,0.08746224127001079,0.14499172012068182
28,162.68421042179094,14.759737059332668,0.1168865538440057,147.0244053785139,158.56201536200575,182.46621052485312,0.08349108340455279,0.13057043144895053,0.13659814667851375
29,153.74788534556367,12.0043066430659,0.10326217958325012,147.0244053785139,143.60958163209835,170.60966902607873,0.059837143992168315,0.09218768560060335,0.15776170915697874
30,153.74788534556367,12.0043066430659,0.10988187666895653,147.0244053785139,143.60958163209835,170.60966902607873,0.08267016482674881,0.08824804804235184,0.15872741713776894
31,153.23989176817543,11.291064489412362,0.07846488163324881,147.0244053785139,143.60958163209835,169.08568829391405,0.04373854438668415,0.07014038960702573,0.12151571090603655
32,150.90309929642243,8.02201092966099,0.10471164172953888,147.0244053785139,143.60958163209835,162.07531087865507,0.094149032363017,0.08135228495069932,0.13863360787490028
33,143.45864460451583,14.086415348254524,0.09741752324594155,147.0244053785139,124.70211821489633,158.64941022013724,0.08397335690879315,0.08357284077010156,0.1247063720589299
34,143.41136331487667,14.074600558039355,0.09522512111769048,146.88256150959643,124.70211821489633,158.64941022013724,0.06734690872759977,0.07471228388100278,0.1436161707444689
35,143.09064504488222,13.730471994898057,0.10604316419920741,146.88256150959643,124.70211821489633,157.68725541015394,0.08570115746353435,0.09064554618294687,0.14178278895114102
36,140.83705750547355,11.527952824533761,0.09590489687568886,146.88256150959643,124.70211821489633,150.92649279192787,0.06596060098070257,0.1122185985000035,0.10953549114636052
37,140.24817483745736,11.051809705340892,0.07999676025810205,146.62340514448437,124.70211821489633,149.41900115299143,0.05666190647851245,0.07340432678102457,0.10992404751476911
38,134.80961699200236,18.68204693234992,0.09200307316094365,146.56936136269275,108.44048846032288,149.41900115299143,0.09919758286051135,0.07519686699921373,0.10161476962310587
39,128.80862508639476,16.257104072907122,0.10567358063128555,129.75719628004117,108.44048846032288,148.2281905188202,0.09443815000530464,0.11394312900298148,0.1086394628855705
40,125.72181848329963,16.331074976320686,0.10654666113576637,121.09324315100673,108.44048846032288,147.63172383856931,0.06432123632755388,0.1487482478649292,0.10657049921481601
41,125.00629321475223,16.537595462444536,0.1218042674016927,121.09324315100673,106.99398941471387,146.93164707853612,0.08898540114246054,0.14940460042245385,0.1270228006401637
42,119.01506883387526,16.009036997761832,0.0863440540718952,108.41073160764262,106.99398941471387,141.64048547926927,0.044948624593164184,0.10307451419599205,0.11100902342652932
43,116.85956227502,13.334143133224408,0.11213036188182342,108.41073160764262,106.48390894751876,135.68404626989866,0.06674765590185838,0.1445173373541127,0.1251260923894992
44,114.04954837658318,14.067060619901108,0.10288271193634753,106.75840968457726,101.66537149388964,133.72486395128263,0.05551867832808994,0.11854677764485086,0.1345826798361018
45,112.20047054542454,15.827791570437395,0.11035140416944351,106.75840968457726,96.11813800041372,133.72486395128263,0.0730916419285106,0.13400359972722764,0.1239589708525923
46,110.9129130988933,14.619125877514282,0.09656034582946581,105.8037329945773,96.11813800041372,130.81686830168888,0.0810399975551387,0.12564389568615272,0.08299714424710596
47,109.60517208278675,13.248246619104187,0.10825722995537101,105.08596336745279,96.11813800041372,127.61141488049373,0.09914437455514458,0.09805583126034738,0.12757148405062108
48,108.47587464739024,11.721683166279357,0.11449493333550566,105.08596336745279,96.11813800041372,124.22352257430418,0.14264643342396974,0.0824271440952884,0.11841122248725887
49,107.52109970898998,10.447493836221925,0.11465347303918315,105.08596336745279,96.11813800041372,121.35919775910344,0.10362804820755402,0.10658690639973968,0.13374546451025573
