Generation,Best_Mean,Best_Std,Div_Mean,Best_Seed_0,Best_Seed_1,Best_Seed_2,Div_Seed_0,Div_Seed_1,Div_Seed_2
0,20.64951434186723,0.14004938060707395,0.4156808806838684,20.464558385476636,20.80334551198738,20.680639128137678,0.3817590465974356,0.3652835954541695,0.5
1,20.46622880000677,0.09789851187624611,0.22037325287164913,20.464558385476636,20.3471720341133,20.586955980430382,0.14262564864669336,0.19180159920323425,0.3266925107650198
2,20.3381984526745,0.017893881838784948,0.19488000604959832,20.354202943955297,20.3471720341133,20.313220379954906,0.25953142681598046,0.1493883921257832,0.17572019920703133
3,20.329525010987822,0.018451573065864636,0.23668258338957915,20.354202943955297,20.324530466962457,20.309841622045713,0.2764943290608765,0.2393425999501954,0.19421082115766547
4,20.1832972777204,0.105653863554631,0.2287275016615571,20.32767045565599,20.144448316826814,20.077773060678393,0.2776998348753387,0.27468817631131426,0.13379449379801822
5,20.05640899035716,0.11116757786473801,0.18650405567760397,20.1705249656274,20.093001970114592,19.90570003532949,0.22326089333096205,0.23147719708883657,0.10477407661301327
6,19.851681006061323,0.06196420522939522,0.12445803713944463,19.820787947827608,19.938145549155568,19.796109521200798,0.15164237631830413,0.11872885976811541,0.10300287533191431
7,19.809206364400623,0.06291155456519493,0.09549259185595378,19.820787947827608,19.879810570826457,19.72702057454781,0.07941224854241692,0.10460547531439701,0.10246005171104745
8,19.7492081330704,0.07533200508772116,0.08155095118349141,19.820787947827608,19.78175280021522,19.64508365116837,0.058703188841072285,0.09248845251643611,0.09346121219296585
9,19.634078443964583,0.1557682261529243,0.06810903235966424,19.820787947827608,19.64196736489049,19.43948001917565,0.05312506609638116,0.0724726971059983,0.0787293338766133
10,19.57786475119523,0.17880639940617168,0.06259740165078258,19.7825383322321,19.60413253533126,19.346923386022326,0.05346308383671612,0.03606673983380411,0.09826238128182752
