Generation,Best_Mean,Best_Std,Div_Mean,Best_Seed_0,Best_Seed_1,Best_Seed_2,Div_Seed_0,Div_Seed_1,Div_Seed_2
37,804559.6238556491,290429.5215731494,0.07438545776562105,396258.390074679,970089.8138774958,1047330.6676147726,0.01492764027254089,0.01709638661531068,0.19113234640901158
38,783208.2416283492,320463.19829258445,0.07670769440617276,332204.243392779,970089.8138774958,1047330.6676147726,0.018252330071750814,0.02012555436403414,0.1917451987827333
39,770405.5410509892,338485.77228779317,0.0821964470032898,293796.141660699,970089.8138774958,1047330.6676147726,0.01814939616381181,0.016464685952876985,0.2119752588931806
40,710366.6305191595,339060.9745154565,0.08381176020330937,246444.35584970273,837324.8680930029,1047330.6676147726,0.009503268561377278,0.008992021863077135,0.23293999018547368
41,702608.1808114824,349687.52736649395,0.10335792514531232,223169.0067266713,837324.8680930029,1047330.6676147726,0.029774886761114415,0.012947355195407474,0.26735153347941504
42,688008.0693427817,353025.4063887119,0.12411367867300244,208170.39020300942,808523.150210563,1047330.6676147726,0.014210316168674556,0.013902398480014672,0.34422832137031806
43,659113.5709507712,335285.7465084003,0.0382601447701002,204388.48575057727,770099.0523025271,1002853.1747992093,0.007388171038926613,0.005229423848629704,0.10216283942274429
44,574579.5264679845,274372.6229085063,0.03346680816420149,191002.20537693656,715654.9406078458,817081.4334191711,0.018839148579054072,0.00603807483280463,0.07552320108074578
45,522900.3333563909,260634.7702050781,0.02761650446586415,183484.96580482178,568134.6008451796,817081.4334191711,0.020369235663928904,0.006984709792383262,0.05549556794128028
46,508218.58121068665,278315.6025269803,0.007656450605128745,141367.53961880802,568134.6008451796,815153.6031680725,0.0011890957081264113,0.005941658057831374,0.01583859804942845
47,398640.1679429158,188919.9866792697,0.048835673225591326,132323.55749527173,550311.6927706181,513285.25356285763,0.017690802764260116,0.12881621691251388,0.0
48,372695.882859224,170731.34096320902,0.03904494880708573,132323.55749527173,473142.61596514645,512621.47511725395,0.024696293736704015,0.09243855268455317,0.0
49,362082.46171398886,171888.2907444905,0.02107072481419811,119288.91151937941,473142.61596514645,493815.8576574407,0.038746633768507885,0.02191246511906071,0.0025530755550257408
