Generation,Best_Mean,Best_Std,Div_Mean,Best_Seed_0,Best_Seed_1,Best_Seed_2,Div_Seed_0,Div_Seed_1,Div_Seed_2
0,20.64951434186723,0.14004938060707395,0.0,20.464558385476636,20.80334551198738,20.680639128137678,0.0,0.0,0.0
1,20.468201734238054,0.12483817537241744,0.0,20.365596148218653,20.643926893941543,20.395082160553972,0.0,0.0,0.0
2,20.363975938669665,0.07732414768737086,0.0,20.27621123286049,20.464352123397198,20.35136445975131,0.0,0.0,0.0
3,20.142602781561767,0.015121905873476435,0.0,20.15260105634427,20.121231902299243,20.15397538604179,0.0,0.0,0.0
4,19.97782061497845,0.0538939797970987,0.0,19.954045064974768,20.05242110004828,19.9269956799123,0.0,0.0,0.0
5,19.74515365110798,0.06346041740200396,0.0,19.833737636352744,19.71333142327372,19.68839189369747,0.0,0.0,0.0
6,19.39696529232545,0.07743770023014569,0.0,19.48342255301837,19.41194965606544,19.29552366789255,0.0,0.0,0.0
7,18.7529320659923,0.26483976475255383,0.0,18.38286340538945,18.98793680074466,18.887995991842804,0.0,0.0,0.0
8,18.62164302647439,0.28457386696940684,0.0,18.294117879753493,18.98793680074466,18.582874398925032,0.0,0.0,0.0
9,18.346158732303625,0.1145578077406899,0.0,18.211708761027452,18.491662967359463,18.335104468523966,0.0,0.0,0.0
10,17.85015571983642,0.5327566394704328,0.0,17.169856498667468,18.47073211695783,17.909878543883956,0.0,0.0,0.0
11,17.610363961562637,0.3496549394828161,0.001328713887198768,17.1330616328499,17.96092906745957,17.737101184378446,0.0,0.003986141661596304,0.0
12,17.17238569492807,0.8290763424271385,0.0,16.012622610355894,17.901477032825117,17.603057441603205,0.0,0.0,0.0
13,16.785724753011102,0.6517040412511406,0.001488587971915218,15.894464017493815,17.4346233230752,17.02808691846429,0.004465763915745654,0.0,0.0
14,16.59227453318255,0.5563717333905251,0.0,15.894464017493815,17.256012479481647,16.626347102572186,0.0,0.0,0.0
15,16.48086643188276,0.5914942120605919,0.0,15.795893131176127,17.239173701423084,16.40753246304907,0.0,0.0,0.0
16,16.226785662217,0.6993814290882524,0.0012676976325220522,15.453123245919965,17.14727071344862,16.079963027282417,0.0,0.0,0.0038030928975661565
17,15.775471399760264,0.5753814261022615,0.0016367735545940792,15.051297067489203,16.458921803704712,15.81619532808688,0.004910320663782238,0.0,0.0
