项目,值
随机种子数,3
总代数,50
""
最终适应度统计,
均值,105.46232421598309
标准差,12.423837688247112
最小值,91.03355774436952
最大值,121.35919775910344
中位数,103.9942171444763
""
各Seed最终结果,
Seed,Final_Best
0,103.9942171444763
1,91.03355774436952
2,121.35919775910344
