Generation,Best_Mean,Best_Std,Div_Mean,Best_Seed_0,Best_Seed_1,Best_Seed_2,Div_Seed_0,Div_Seed_1,Div_Seed_2
28,112.96672509254161,5.355885950098687,0.008521842525375804,105.4582955020544,117.58458638909156,115.85729338647891,0.02324649484384789,0.002319032732279519,0.0
29,111.74935366416439,5.763142533834634,0.014185048506134093,103.60029529681674,115.94779246050737,115.69997323516904,0.02486890743757418,0.0,0.0176862380808281
30,108.50425014834889,3.6478111436931515,0.010139437100712335,103.60029529681674,109.56942934773932,112.34302580049061,0.007947701314616017,0.0,0.02247060998752099
31,104.14124711277346,4.016455047285144,0.009801225089289515,99.97836514140778,109.56942934773932,102.87594684917332,0.013459940282557458,0.0018562378271186196,0.014087497158192465
32,101.1398203109412,5.945621149506546,0.009810329948022578,95.40623654105696,109.33297391336734,98.6802504783993,0.0,0.00961863036579339,0.01981235947827435
33,98.80476039950759,2.974317488373807,0.004553761488969396,95.40623654105696,102.65050164848554,98.35754300898023,0.007117288074753278,0.0,0.006543996392154911
34,97.2528441771443,4.407018420831316,0.0029762101416160366,91.38848502756383,102.01250449488882,98.35754300898023,0.00892863042484811,0.0,0.0
35,95.31111081714933,4.806690473845343,0.0004175244934872089,88.525210221621,99.05057922084674,98.35754300898023,0.0012525734804616267,0.0,0.0
36,90.94825385944965,5.770407907434575,0.007833953104296538,86.0540882541884,99.05057922084674,87.7400941033138,0.016513978410763505,0.0,0.006987880902126109
37,84.45763242244696,4.883785535606439,0.012646796488851161,77.55369071004569,88.0791124539814,87.7400941033138,0.028086957679498925,0.009853431787054556,0.0
38,84.35984489289785,4.812713869375466,0.011236316729938757,77.55369071004569,87.78574986533408,87.7400941033138,0.02637951672625413,0.0033916303490453136,0.003937803114516825
39,82.72478417424547,4.329648381677435,0.010861332076983874,77.17512618538925,83.25913223403336,87.7400941033138,0.02623143352872107,0.006352562702230552,0.0
40,81.42012629781274,3.013271364787231,0.012883912824790261,77.17512618538925,83.21907263218927,83.86618007585972,0.03213651385969967,0.0065152246146711135,0.0
41,79.19825698326117,2.855109216199192,0.012168993601524217,76.86807722031668,83.21907263218927,77.50762109727756,0.02695031639431881,0.00955666441025384,0.0
42,78.04183527621375,1.7940340753880795,0.011484221785553556,76.86807722031668,80.57667642267046,76.68075218565409,0.02564994981424453,0.0,0.008802715542416137
43,77.73614051528183,2.0305369275033365,0.010961499303278992,75.95099293752097,80.57667642267046,76.68075218565409,0.02494732060717373,0.007937177302663247,0.0
44,74.62123330067733,2.2474175476584937,0.007298477596939641,71.47852873567226,76.60354113200134,75.78163003435841,0.015041290232091413,0.00649621948861527,0.0003579230701122434
45,74.37401540879956,2.0476804143779073,0.0107036499699433,71.47852873567226,75.86188745636804,75.78163003435841,0.021538141100326882,0.0053252721166048185,0.005247536692898198
46,74.1692358480985,1.923632763048093,0.012187236535428664,71.47852873567226,75.86188745636804,75.1672913522552,0.013370141310680664,0.012841602461650132,0.010349965833955192
47,72.5571547989039,2.489721726489803,0.005125535133925443,69.7490596365329,75.80077368404434,72.12163107613443,0.011633807335880483,0.0,0.0037427980658958485
48,72.5571547989039,2.489721726489803,0.00528521991637972,69.7490596365329,75.80077368404434,72.12163107613443,0.006024434129336947,0.005296047759236199,0.004535177860566014
49,71.21817011298901,1.565021177477035,0.009042687385547333,69.01665231720304,72.51622694562957,72.12163107613443,0.013491556050298422,0.013636506106343578,0.0
