项目,值
随机种子数,10
总代数,200
""
最终适应度统计,
均值,38.91329575177879
标准差,14.176571430682088
最小值,12.399314853064425
最大值,59.28126581752076
中位数,39.37531508146549
""
各Seed最终结果,
Seed,Final_Best
0,12.399314853064425
1,26.698719267855267
2,38.307268521368314
3,52.06890297388418
4,30.044638329054578
5,48.77270302609941
6,54.4446880314008
7,26.67209505597748
8,59.28126581752076
9,40.44336164156266
