Generation,Best_Mean,Best_Std,Div_Mean,Best_Seed_0,Best_Seed_1,Best_Seed_2,Best_Seed_3,Best_Seed_4,Best_Seed_5,Best_Seed_6,Best_Seed_7,Best_Seed_8,Best_Seed_9,Div_Seed_0,Div_Seed_1,Div_Seed_2,Div_Seed_3,Div_Seed_4,Div_Seed_5,Div_Seed_6,Div_Seed_7,Div_Seed_8,Div_Seed_9
12,200.1356075278706,14.521453125557903,0.03400821450478918,189.28142545971878,202.4413142191866,202.04972314927522,210.95754966523418,187.10551337653754,196.12091801270327,197.33811981173196,222.5545215787704,172.82019094418206,220.68679906136595,0.004334163725946689,0.00045716875907960314,0.0,0.0,0.0,0.0038046005960940877,0.0,0.16624329636831114,0.10788674658889137,0.057356169009568844
13,183.31473457874762,14.054551748256042,0.12122702265017113,182.32859895675426,186.9577101544959,183.98202914320927,191.64990108788663,161.16655058529645,171.82316192485348,188.19755444720533,203.23685607701174,161.36204112403934,202.44294228672396,0.08094526606645139,0.11145140003486702,0.1574126290426421,0.16748398016526017,0.043181036005169704,0.1569896163632969,0.0,0.19761686969096492,0.14889932414491555,0.14829010498814363
14,174.99043174716005,16.211552605381666,0.1259453722727004,175.1496394335985,160.01935688413894,182.47542467570435,191.64990108788663,152.3426897156223,171.82316192485348,158.93331465530835,193.70584568372465,161.36204112403934,202.44294228672396,0.0,0.0,0.20342627695798973,0.21419595658732743,0.06804263754654673,0.18274335145086668,0.11878025584779008,0.06711409231980617,0.17980632543901562,0.22534482657766158
15,166.79437604938911,12.696303576163535,0.07416628823084763,166.3231732537458,160.01935688413894,173.85830720776696,172.30696580317516,152.3426897156223,170.90401018268014,157.7557768903065,178.797442428402,145.1029947286493,190.53304339940394,0.10554951465152425,0.06647947746176927,0.07653691909339111,0.11259879575482837,0.0,0.06545127006865047,0.029173262152224183,0.11965774082983084,0.013806103448303584,0.15240979884795425
16,163.8172906648635,13.163948683802086,0.04397924136769027,158.218322061992,154.98064418379118,168.99976304894884,170.48926879492757,151.21281511111283,166.93310957588054,153.22611576872524,178.797442428402,145.1029947286493,190.21243094620525,0.012775127913063643,0.01043758031932306,0.0,0.09215194002717156,0.0,0.0,0.10465621608075078,0.08177869186727313,0.0,0.13799285746932052
17,159.83455798913133,15.285798336546446,0.03578134081425664,158.218322061992,150.83766376742938,168.99976304894884,170.48926879492757,144.831482692747,164.4361028182052,153.22611576872524,171.49591328556136,129.42646219504428,186.38448545773252,0.0,0.00680395946697689,0.0,0.10134049108544202,0.0,0.0,0.07034663441073559,0.07765132891252759,0.0,0.10167099426688432
18,154.57795234058398,15.550365160936495,0.029658746840480345,156.19022330739293,137.05160466188903,160.54536953099418,167.21803297900604,144.831482692747,156.42489582987406,141.22972315563223,171.49591328556136,129.42646219504428,181.36581576769873,0.0,0.0,0.010383934163231271,0.08177018027065816,0.0,0.0,0.04577826140739333,0.030004930056703343,0.009430433489754612,0.11921972901706271
19,148.62025586010895,14.172499222043369,0.14049448365993628,150.51959796636018,137.05160466188903,150.91856876669956,161.7380013632376,129.95374307295523,147.68447165169943,139.54667886568242,171.49591328556136,129.42646219504428,167.86751677196057,0.16316487467343035,0.08922451759102681,0.16837695390873222,0.21246174029885098,0.1270646454379964,0.17163407872531908,0.0,0.13013640037797755,0.13495167859775553,0.20792994698827363
20,143.77069954688903,11.6722709699334,0.1642303790967779,143.65771854561365,133.53151508011993,148.03746809595572,154.81922098919242,129.95374307295523,146.05259644220396,133.6330932753091,167.37466019680113,129.42646219504428,151.22051757569486,0.06931942564306678,0.07839204631998505,0.24051094763817146,0.23723042535327013,0.16824928914901457,0.23724284672327434,0.05520434525875432,0.1680962670497016,0.17652225079002148,0.21153594704251916
21,139.01256449579236,10.175038305143076,0.11021238247983448,136.9089716644529,131.5774629361408,148.03746809595572,143.84559537255643,120.7641829675969,143.627186379606,133.6330932753091,153.20625804584023,127.30490864477076,151.22051757569486,0.13374911462938008,0.0,0.25688167214321234,0.08986138375569037,0.05933352581596741,0.12595701653506197,0.1258493191331307,0.0862759916305673,0.022202925028569423,0.2020128761267649
22,131.53496545296903,8.914550272353967,0.07057746992698964,132.2234547146509,127.89222039705206,129.76383226684635,140.41458248244896,118.1423806447219,130.77195677153824,122.40731548827017,136.15723850904598,126.35615567942068,151.22051757569486,0.13236634325293462,0.0,0.09738269062864535,0.05411309055313319,0.019721488030031875,0.10996513881712575,0.0,0.05301222648166911,0.0,0.23921372150635664
23,128.66174939327544,7.202571665184088,0.04654668452641616,132.2234547146509,123.55383903137655,128.97257565537006,129.59878701852836,115.57461858915244,130.77195677153824,122.40731548827017,136.15723850904598,124.800501382797,142.55720677202456,0.08120273551624378,0.0,0.08189214534563093,0.02801529065789531,0.0,0.09291713166790445,0.0,0.028221371684236343,0.0,0.15321817039225075
24,125.94475511889388,7.628247264813191,0.034223848603861524,126.39310281854821,123.0296113925753,125.47253311924231,129.59878701852836,111.85395897940748,130.77195677153824,117.29627308870667,136.15723850904598,121.24278156187069,137.63130792947544,0.07050655574671555,0.0,0.041751753430138906,0.008816546532963054,0.0,0.10053736860235166,0.0,0.033523419298890064,0.0,0.08710284242755602
25,119.4835465828688,7.231897371965886,0.16169342083768515,109.18765870055563,121.66378458558717,125.47253311924231,121.60019099459308,106.81518816735115,129.1623896111326,111.76407432014148,126.69338540878016,121.24278156187069,121.23347935943389,0.1818845459668673,0.13945302277345895,0.14027182980027292,0.1405876966105019,0.17715171283377784,0.18859963230405788,0.16279091196153572,0.09546662280360732,0.20992810581770857,0.18080012750506297
26,115.15645498091571,9.20828348793558,0.1770205202240167,100.61455455623516,113.556911553498,120.15440837067851,121.60019099459308,99.20389176049193,127.03866044766167,106.67880291054658,121.24917348444649,121.24278156187069,120.22517416913499,0.2099124750588771,0.19129050557427835,0.18199368367249097,0.16105459037967387,0.1935048900032236,0.2045054808076449,0.07044117128072498,0.11008798364160549,0.22722559327100136,0.2201888285506464
27,110.50852008761326,9.389523273643118,0.10510340148490879,98.0259609578136,106.61239910728833,119.3150754014236,119.00201041218364,91.3118907515379,116.9510147552858,104.3915843446853,116.20690469733509,118.3648459746004,114.90351447397902,0.1385672034980596,0.06081439730758192,0.08575798065057964,0.04310739330561192,0.09553326040429798,0.12919101759039778,0.15913206256328682,0.022361321060538262,0.10829090670039848,0.20827847176833564
28,109.43081740173932,9.417899525307169,0.06611613850002152,98.0259609578136,106.1252697375237,111.80755008502487,119.00201041218364,88.9679983220311,116.9510147552858,104.3915843446853,116.20690469733509,117.92636623153123,114.90351447397902,0.12649642145379178,0.0,0.05751023359332994,0.0003315721378321974,0.0268056380661061,0.0645212131819604,0.083657144948371,0.0,0.09503009299569112,0.2068090686231326
29,106.44818597713359,8.573573655268213,0.039520191970896255,98.0259609578136,105.21859534440347,111.80755008502487,115.6651097108099,85.82206218278853,106.9492443354143,103.50573438748879,110.75261478313925,112.97151400997416,113.76347397447904,0.07855977951128962,0.0,0.019699203590402576,0.0,0.0035491504036345724,0.061354368947558934,0.08128591773735049,0.0,0.055525969597081934,0.09522752992164443
30,103.80578543100944,8.741443692333144,0.023707329748705104,97.7989121675929,101.48752656073393,111.80755008502487,110.66456484663755,82.18486019803677,106.9492443354143,98.41224210008059,110.75261478313925,110.2131600037977,107.78717922963648,0.0552157734908785,0.0,0.01375681745822139,0.0,0.0,0.05369359497853869,0.0648069400471739,0.0,0.04960017151223858,0.0
31,98.73548749358316,10.35439855850226,0.15190080285354618,91.34626234704444,91.15510180416098,108.63969474433321,110.66456484663755,74.58802015702233,106.9492443354143,95.46492766747082,101.59489714370852,105.10263773184238,101.84952415819714,0.133368574371657,0.1611385602637255,0.16536183017540385,0.16974981391925292,0.13867844904232418,0.17905342497876933,0.14506254214524117,0.12502443943902866,0.18047923563930596,0.1210911585607534
32,95.00241835018592,12.444661826938892,0.17636547794638943,89.55576464183767,91.15510180416098,93.58210013542566,109.61588569486551,62.68811658954499,102.15848293265825,92.96511940193099,101.59489714370852,105.10263773184238,101.6060774258842,0.1454050016164746,0.18513202291044192,0.20332550390168483,0.18898979056625478,0.17007123669168978,0.24504421671133883,0.05117180672572154,0.15630491097708943,0.24750332893976515,0.17070696042343356
33,91.37791626378149,11.248056566565273,0.08264270074727845,87.9781473700427,87.79290966120865,93.58210013542566,103.45853649581395,60.97748128997512,91.98458580279404,91.9315810910501,97.44345416463153,100.39338712434423,98.23697950252878,0.011324737255906844,0.10085597998257269,0.09936629579758177,0.051959844647683336,0.08575602696701107,0.13765548659957408,0.119371800507459,0.04459028942778858,0.16820662190148528,0.007339924385721896
34,89.65855240407748,10.62938022172029,0.04718047474653163,87.9781473700427,87.76863490531733,91.67649077829353,102.02146419971868,60.97748128997512,91.98458580279404,88.63839604431902,90.95438049875563,100.39338712434423,94.19255602721435,0.0,0.04913018741337777,0.08218498560782563,0.02483535588515718,0.007437281305253968,0.05875858793811809,0.05854440260595228,0.0,0.1909139467096314,0.0
35,88.24513287823359,10.777322819632095,0.02879705564108621,83.73658382629654,87.64254466269674,85.04637569408061,102.02146419971868,60.97748128997512,91.98458580279404,88.63839604431902,87.81795411089658,100.39338712434423,94.19255602721435,0.0,0.04910834804243522,0.037151998699569186,0.01421450130606635,0.0,0.03786560910149226,0.02598229823644326,0.0,0.12364780102485583,0.0
36,87.50987910734389,10.979014577107115,0.02997412839747346,83.73658382629654,83.63368500490148,85.04637569408061,102.02146419971868,60.102160298951304,91.98458580279404,88.19241213390117,87.81795411089658,100.39338712434423,92.17018287755428,0.0,0.03337884326919059,0.03880109365305676,0.0408595892095416,0.0,0.02330266568096933,0.0,0.0,0.1521682186145853,0.011230873547391006
37,84.17563369530703,10.397019308464927,0.15989167274416233,83.00893857292365,81.49201462150288,81.85857687436507,97.72026696375158,57.526170114930636,90.84431376434335,80.3816748092485,86.229944404306,93.27704991197018,89.41738691572843,0.14464162919965728,0.1664225815456263,0.14201984903229373,0.17880038710690765,0.15178431586445384,0.15666850158550202,0.13058979411129132,0.14956006508467465,0.21337589048594516,0.16505371342527175
