项目,值
随机种子数,10
总代数,200
""
最终适应度统计,
均值,1.4757268333801892
标准差,0.12139676025606802
最小值,1.207941354280682
最大值,1.6627117518761687
中位数,1.4740067620348565
""
各Seed最终结果,
Seed,Final_Best
0,1.6094219419742721
1,1.4286923678951442
2,1.4175536559356114
3,1.4948661088886903
4,1.207941354280682
5,1.6627117518761687
6,1.4959582680262609
7,1.5809869282428723
8,1.4531474151810226
9,1.4059885415011681
