项目,值
随机种子数,10
总代数,200
""
最终适应度统计,
均值,2.780741196203646
标准差,0.12425481444802278
最小值,2.5596750731702547
最大值,2.9467529540189763
中位数,2.7933617684726255
""
各Seed最终结果,
Seed,Final_Best
0,2.9467529540189763
1,2.775564529376475
2,2.874580701722771
3,2.8111590075687762
4,2.910202080622732
5,2.6809669767539117
6,2.5596750731702547
7,2.7361910799478193
8,2.894536692791157
9,2.6177828660635893
