项目,值
随机种子数,10
总代数,200
""
最终适应度统计,
均值,9.777320167469913
标准差,1.838834537173427
最小值,7.450685479637116
最大值,13.523900750104303
中位数,9.5013631111174
""
各Seed最终结果,
Seed,Final_Best
0,7.623145143443651
1,9.124724954825183
2,13.523900750104303
3,7.450685479637116
4,9.878001267409616
5,7.951202012813894
6,11.375485365741724
7,8.957029252081384
8,10.952998673272361
9,10.936028775369891
