项目,值
随机种子数,10
总代数,200
""
最终适应度统计,
均值,10.055384782567648
标准差,2.0068353764006273
最小值,6.124068763833236
最大值,12.222989802343534
中位数,10.86382007882571
""
各Seed最终结果,
Seed,Final_Best
0,10.836777232675104
1,11.320478324906048
2,7.087512307764314
3,10.687452793661123
4,6.124068763833236
5,12.08672010149428
6,12.222989802343534
7,10.98000380706776
8,8.316981766954768
9,10.890862924976318
