Generation,Best_Mean,Best_Std,Div_Mean,Best_Seed_0,Best_Seed_1,Best_Seed_2,Best_Seed_3,Best_Seed_4,Best_Seed_5,Best_Seed_6,Best_Seed_7,Best_Seed_8,Best_Seed_9,Div_Seed_0,Div_Seed_1,Div_Seed_2,Div_Seed_3,Div_Seed_4,Div_Seed_5,Div_Seed_6,Div_Seed_7,Div_Seed_8,Div_Seed_9
72,4.45015722224049,0.5049188081321034,0.03220255404456683,4.902006662978035,4.280543841807602,4.271950261067996,4.6426534431513815,3.4454612365018975,4.743182290257269,5.386487703656211,4.531074053377572,4.358722251965375,3.939490477641559,0.0,0.0005264351238699435,0.004280607841637368,0.012933818895732854,0.020177743861297347,0.16325756862362006,0.025916898116451537,0.06612735714272287,0.02792890813571617,0.0008762027046201214
73,4.367109448200784,0.43665980109870217,0.04202795310113457,4.861351851814273,4.053775378519678,4.214194621522694,4.6426534431513815,3.4454612365018975,4.743182290257269,4.881188877256151,4.531074053377572,4.358722251965375,3.939490477641559,0.013712228222139952,0.0,0.01317489024974811,0.0007461571223136014,0.01168008940270465,0.16913555904914418,0.009134482047323783,0.041709008750346444,0.16098711616762504,0.0
74,4.263599803632127,0.48872489126382684,0.04574569244835679,4.861351851814273,3.520788928410351,4.048339251156413,4.414092837976099,3.4454612365018975,4.743182290257269,4.820956617892589,4.531074053377572,4.338340661334984,3.912410307599831,0.020486069143562925,0.0019574345063887296,0.008755990130419411,0.003598970131034927,0.007816853779105465,0.1743294020634327,0.026426601764784542,0.031937718296461345,0.18214788466837778,0.0
75,4.145641321182952,0.4322415541812436,0.024672432568264298,4.776901809434106,3.520788928410351,4.048339251156413,4.414092837976099,3.4454612365018975,4.575538832261021,4.601421401919195,4.024642055369464,4.213197042968064,3.8360298158329176,0.0035205002462353513,0.02547517185946473,0.0,0.017877513538466006,0.023161205209843033,0.05425138737055227,0.03260653188930666,0.01682070812830964,0.05601304016658799,0.01699826727387732
76,4.047282067395703,0.45289363356710716,0.024458097022422572,4.776901809434106,3.520788928410351,3.851106530673934,4.414092837976099,3.3149851452147385,4.245046582809083,4.601421401919195,3.8006896998239323,4.213197042968064,3.734590694727526,0.0,0.008911636910439799,0.0,0.006263212774568846,0.025630164276528693,0.030120447684986906,0.13518145250926983,0.0,0.03740554228606556,0.0010685137823660898
77,4.014627748121251,0.4535221032998302,0.01560933551151399,4.664513447052061,3.520788928410351,3.851106530673934,4.414092837976099,3.3149851452147385,4.245046582809083,4.601421401919195,3.777203395110126,4.213197042968064,3.5439221690788627,0.0006327587710180376,0.002790333275666489,0.022855157017857064,0.002032358849681526,0.028642290573729304,0.01425367471545391,0.05862810005572036,0.010111423651634496,0.016147258204378706,0.0
78,3.9176742489926335,0.39038750439929,0.01926597111951298,4.4502068564476716,3.4092956120917566,3.851106530673934,4.414092837976099,3.2822219638203927,4.101626728419781,4.13395328114804,3.777203395110126,4.213113115159664,3.5439221690788627,0.026222290428801726,0.0027473967164293304,0.005425224864822186,0.027155076993945457,0.0029573107232909917,0.0033914297444559063,0.0531126182212296,0.013708573027625275,0.031550830030758016,0.026388960443771314
79,3.9042515923625154,0.3972340582913362,0.04494783606606555,4.4502068564476716,3.4092956120917566,3.851106530673934,4.414092837976099,3.2822219638203927,4.101626728419781,4.13395328114804,3.6429768288089495,4.213113115159664,3.5439221690788627,0.03697039583197473,0.018161609027738692,0.002756715894809456,0.14683310890317264,0.005930730472566468,0.0157858124749391,0.0368633254866576,0.15711614206716754,0.014029497496714043,0.015031023004915132
80,3.7354178109818874,0.3464663304558726,0.039356328647218816,4.171686243796611,3.0717998650522382,3.851106530673934,4.113245863195029,3.2822219638203927,4.101626728419781,3.8958099322155655,3.6429768288089495,3.679781984757508,3.5439221690788627,0.02209056728673746,0.023638675586273132,0.024908754512798233,0.06965588759751333,0.006386990141419403,0.02436232892675943,0.021033986397932605,0.15686809533467566,0.006536265640613793,0.038081735047465134
81,3.6440453119968987,0.3179331388323055,0.050051854365157,4.15572935170122,3.029203843269941,3.851106530673934,3.8588378049063508,3.2822219638203927,3.8594429822446887,3.838258070175786,3.6429768288089495,3.452449385889409,3.470226358478316,0.011907202429917342,0.029351682799870594,0.007403421187164366,0.06557572480494436,0.13332800516316706,0.027592892712989196,0.03408895920044819,0.16266487858360562,0.0050079116560306095,0.023597865113432658
