项目,值
随机种子数,10
总代数,200
""
最终适应度统计,
均值,1.4113258686752448
标准差,0.09285400612517983
最小值,1.2161477392965845
最大值,1.504286741855743
中位数,1.4582174494463003
""
各Seed最终结果,
Seed,Final_Best
0,1.3510085423117701
1,1.332207554250548
2,1.2161477392965845
3,1.5032634635710542
4,1.4700287423948846
5,1.491440507308832
6,1.3284404968704298
7,1.4583205330847613
8,1.504286741855743
9,1.4581143658078393
